contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA240517P00005000,NVDA,2024-05-17,5.00,put,0.01,0.01,0.00,0,0.01,44,0,83,2024-05-16,7.98248,0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00010000,NVDA,2024-05-17,10.00,put,0.01,0.01,0.00,0,0.01,46,0,174,2024-05-16,7.93995,0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00015000,NVDA,2024-05-17,15.00,put,0.00,0.01,0.00,0,0.01,10,0,0,2024-05-16,7.89743,-0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00020000,NVDA,2024-05-17,20.00,put,0.01,0.01,0.00,0,0.01,10,0,2,2024-05-16,7.85490,-0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00025000,NVDA,2024-05-17,25.00,put,0.01,0.01,0.00,0,0.01,11,0,18,2024-05-16,7.81238,-0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00030000,NVDA,2024-05-17,30.00,put,0.00,0.01,0.00,0,0.01,10,0,0,2024-05-16,7.76986,-0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00035000,NVDA,2024-05-17,35.00,put,0.01,0.01,0.00,0,0.01,10,0,1,2024-05-16,7.72733,-0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00040000,NVDA,2024-05-17,40.00,put,0.00,0.01,0.00,0,0.01,10,0,0,2024-05-16,7.68481,-0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00045000,NVDA,2024-05-17,45.00,put,0.00,0.01,0.00,0,0.01,10,0,0,2024-05-16,7.64229,-0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00050000,NVDA,2024-05-17,50.00,put,0.01,0.01,0.00,0,0.01,10,0,3,2024-05-16,7.59976,-0.00000,0.00000,-0.00000,0.00000,-0.00000
NVDA240517P00055000,NVDA,2024-05-17,55.00,put,0.00,0.01,0.00,0,0.01,10,0,0,2024-05-16,7.55724,-0.00000,0.00000,-0.00001,0.00000,-0.00000
NVDA240517P00060000,NVDA,2024-05-17,60.00,put,0.03,0.01,0.00,0,0.01,10,0,1,2024-05-16,7.51471,-0.00000,0.00000,-0.00002,0.00000,-0.00000
NVDA240517P00065000,NVDA,2024-05-17,65.00,put,0.02,0.01,0.00,0,0.01,10,0,3,2024-05-16,7.47219,-0.00000,0.00000,-0.00005,0.00000,-0.00000
