contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA240223C00250000,NVDA,2024-02-23,250.00,call,444.35,444.58,442.10,54,447.05,51,10,18,2024-02-20,2.56816,1.00000,0.00000,-0.03649,0.00000,0.02054
NVDA240223C00260000,NVDA,2024-02-23,260.00,call,476.92,434.80,432.55,30,437.05,30,0,21,2024-02-20,4.02690,0.99798,0.00003,-0.30805,0.00403,0.02123
NVDA240223C00270000,NVDA,2024-02-23,270.00,call,467.71,424.58,422.10,56,427.05,30,0,7,2024-02-20,2.45261,1.00000,0.00000,-0.03941,0.00000,0.02218
NVDA240223C00280000,NVDA,2024-02-23,280.00,call,407.40,414.45,412.20,37,416.70,30,1,6,2024-02-20,2.39484,1.00000,0.00000,-0.04087,0.00000,0.02300
NVDA240223C00290000,NVDA,2024-02-23,290.00,call,325.75,404.38,402.10,54,406.65,44,0,3,2024-02-20,2.33706,1.00000,0.00000,-0.04233,0.00000,0.02383
NVDA240223C00300000,NVDA,2024-02-23,300.00,call,393.53,394.40,392.10,56,396.70,40,18,7,2024-02-20,2.27929,1.00000,0.00000,-0.04379,0.00000,0.02465
NVDA240223C00310000,NVDA,2024-02-23,310.00,call,420.93,384.40,382.15,60,386.65,49,0,3,2024-02-20,2.22151,1.00000,0.00000,-0.04525,0.00000,0.02547
NVDA240223C00320000,NVDA,2024-02-23,320.00,call,311.60,374.35,372.05,54,376.65,49,0,2,2024-02-20,2.16374,1.00000,0.00000,-0.04671,0.00000,0.02629
NVDA240223C00325000,NVDA,2024-02-23,325.00,call,369.01,369.38,367.05,43,371.70,53,13,23,2024-02-20,2.13485,1.00000,0.00000,-0.04744,0.00000,0.02670
NVDA240223C00330000,NVDA,2024-02-23,330.00,call,402.62,364.43,362.10,54,366.75,30,0,4,2024-02-20,2.10597,1.00000,0.00000,-0.04817,0.00000,0.02711
NVDA240223C00335000,NVDA,2024-02-23,335.00,call,379.05,359.57,357.20,30,361.95,30,0,3,2024-02-20,2.07708,1.00000,0.00000,-0.04890,0.00000,0.02752
NVDA240223C00340000,NVDA,2024-02-23,340.00,call,0.00,354.45,352.15,54,356.75,49,0,0,2024-02-20,2.04819,1.00000,0.00000,-0.04963,0.00000,0.02793
NVDA240223C00345000,NVDA,2024-02-23,345.00,call,367.47,349.42,347.15,54,351.70,53,0,4,2024-02-20,2.01931,1.00000,0.00000,-0.05036,0.00000,0.02834
NVDA240223C00350000,NVDA,2024-02-23,350.00,call,338.76,344.48,342.10,54,346.85,30,5,66,2024-02-20,1.99042,1.00000,0.00000,-0.05109,0.00000,0.02875
NVDA240223C00355000,NVDA,2024-02-23,355.00,call,376.72,339.40,337.05,54,341.75,55,0,8,2024-02-20,1.96153,1.00000,0.00000,-0.05182,0.00000,0.02917
NVDA240223C00360000,NVDA,2024-02-23,360.00,call,373.69,334.40,332.15,57,336.65,46,0,31,2024-02-20,1.93265,1.00000,0.00000,-0.05255,0.00000,0.02958
NVDA240223C00365000,NVDA,2024-02-23,365.00,call,367.90,329.42,327.15,53,331.70,44,0,4,2024-02-20,1.90376,1.00000,0.00000,-0.05328,0.00000,0.02999
NVDA240223C00370000,NVDA,2024-02-23,370.00,call,282.70,324.62,322.20,54,327.05,30,0,6,2024-02-20,1.87487,1.00000,0.00000,-0.05401,0.00000,0.03040
NVDA240223C00375000,NVDA,2024-02-23,375.00,call,364.02,319.80,317.30,54,322.30,55,0,5,2024-02-20,2.50438,0.99767,0.00005,-0.24574,0.00458,0.03067
NVDA240223C00380000,NVDA,2024-02-23,380.00,call,242.74,314.40,312.15,54,316.65,44,0,4,2024-02-20,1.81710,1.00000,0.00000,-0.05547,0.00000,0.03122
NVDA240223C00385000,NVDA,2024-02-23,385.00,call,311.00,309.45,307.20,54,311.70,40,1,4,2024-02-20,1.78821,1.00000,0.00000,-0.05620,0.00000,0.03163
NVDA240223C00390000,NVDA,2024-02-23,390.00,call,321.43,304.45,302.20,60,306.70,30,0,2,2024-02-20,1.75933,1.00000,0.00000,-0.05693,0.00000,0.03204
NVDA240223C00395000,NVDA,2024-02-23,395.00,call,295.90,299.52,297.30,41,301.75,44,1,7,2024-02-20,1.73044,1.00000,0.00000,-0.05766,0.00000,0.03245
NVDA240223C00400000,NVDA,2024-02-23,400.00,call,295.00,294.62,292.30,53,296.95,30,54,99,2024-02-20,1.70155,1.00000,0.00000,-0.05839,0.00000,0.03286
NVDA240223C00405000,NVDA,2024-02-23,405.00,call,275.00,289.52,287.30,54,291.75,44,20,10,2024-02-20,1.67266,1.00000,0.00000,-0.05912,0.00000,0.03327
NVDA240223C00410000,NVDA,2024-02-23,410.00,call,275.33,284.50,282.20,54,286.80,30,8,30,2024-02-20,1.64378,1.00000,0.00000,-0.05985,0.00000,0.03368
NVDA240223C00415000,NVDA,2024-02-23,415.00,call,279.50,279.48,277.15,60,281.80,49,1,2,2024-02-20,1.61489,1.00000,0.00000,-0.06057,0.00000,0.03409
NVDA240223C00420000,NVDA,2024-02-23,420.00,call,313.20,274.58,272.30,54,276.85,44,0,39,2024-02-20,1.58600,1.00000,0.00000,-0.06130,0.00000,0.03451
NVDA240223C00425000,NVDA,2024-02-23,425.00,call,313.87,269.50,267.20,54,271.80,55,0,33,2024-02-20,1.55712,1.00000,0.00000,-0.06203,0.00000,0.03492
NVDA240223C00430000,NVDA,2024-02-23,430.00,call,262.35,265.07,263.40,30,266.75,44,1,66,2024-02-20,2.26094,0.99273,0.00014,-0.54006,0.01269,0.03488
NVDA240223C00435000,NVDA,2024-02-23,435.00,call,262.00,259.62,257.30,37,261.95,30,1,25,2024-02-20,1.49934,1.00000,0.00000,-0.06349,0.00000,0.03574
NVDA240223C00440000,NVDA,2024-02-23,440.00,call,252.00,255.10,253.45,43,256.75,43,3,23,2024-02-20,2.18167,0.99200,0.00016,-0.56528,0.01380,0.03566
NVDA240223C00445000,NVDA,2024-02-23,445.00,call,290.12,250.18,248.50,30,251.85,43,0,6,2024-02-20,2.18487,0.99058,0.00018,-0.64410,0.01593,0.03598
NVDA240223C00450000,NVDA,2024-02-23,450.00,call,245.44,245.15,243.50,58,246.80,52,4,106,2024-02-20,2.11551,0.99088,0.00018,-0.61035,0.01548,0.03641
NVDA240223C00455000,NVDA,2024-02-23,455.00,call,232.37,240.10,238.45,66,241.75,52,20,21,2024-02-20,2.03259,0.99157,0.00018,-0.55523,0.01446,0.03687
NVDA240223C00460000,NVDA,2024-02-23,460.00,call,267.07,235.15,233.55,52,236.75,43,0,23,2024-02-20,2.01658,0.99055,0.00020,-0.60316,0.01598,0.03722
NVDA240223C00465000,NVDA,2024-02-23,465.00,call,216.39,230.18,228.55,48,231.80,43,3,39,2024-02-20,1.98594,0.98985,0.00022,-0.62957,0.01700,0.03759
NVDA240223C00470000,NVDA,2024-02-23,470.00,call,212.18,225.20,223.55,41,226.85,36,2,43,2024-02-20,1.94875,0.98931,0.00023,-0.64535,0.01779,0.03796
NVDA240223C00475000,NVDA,2024-02-23,475.00,call,206.66,220.15,218.50,55,221.80,55,1,41,2024-02-20,1.87192,0.98999,0.00023,-0.59221,0.01679,0.03842
NVDA240223C00480000,NVDA,2024-02-23,480.00,call,200.00,215.25,213.55,43,216.95,43,2,360,2024-02-20,1.87893,0.98798,0.00026,-0.68549,0.01969,0.03871
NVDA240223C00485000,NVDA,2024-02-23,485.00,call,198.80,210.25,208.55,55,211.95,55,7,55,2024-02-20,1.83122,0.98773,0.00028,-0.68148,0.02005,0.03910
NVDA240223C00490000,NVDA,2024-02-23,490.00,call,200.00,205.28,203.65,30,206.90,52,1,389,2024-02-20,1.79829,0.98692,0.00030,-0.70532,0.02119,0.03946
NVDA240223C00495000,NVDA,2024-02-23,495.00,call,234.44,200.30,198.65,55,201.95,43,0,117,2024-02-20,1.76019,0.98627,0.00032,-0.71919,0.02210,0.03984
NVDA240223C00500000,NVDA,2024-02-23,500.00,call,193.73,195.32,193.65,41,197.00,55,161,7561,2024-02-20,1.72208,0.98558,0.00034,-0.73294,0.02305,0.04021
NVDA240223C00505000,NVDA,2024-02-23,505.00,call,186.45,190.43,188.75,48,192.10,43,9,368,2024-02-20,1.71949,0.98320,0.00039,-0.82486,0.02627,0.04047
NVDA240223C00510000,NVDA,2024-02-23,510.00,call,175.51,185.43,183.75,52,187.10,55,60,414,2024-02-20,1.67238,0.98280,0.00040,-0.81976,0.02681,0.04086
NVDA240223C00515000,NVDA,2024-02-23,515.00,call,176.79,180.90,178.85,47,182.95,9,23,322,2024-02-20,1.77009,0.97420,0.00054,-1.18695,0.03778,0.04074
NVDA240223C00520000,NVDA,2024-02-23,520.00,call,161.05,176.30,173.90,32,178.70,17,33,1361,2024-02-20,1.81537,0.96736,0.00064,-1.46231,0.04594,0.04073
