contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA240809C00030000,NVDA,2024-08-09,30.00,call,0.00,69.83,68.25,2,71.40,25,0,0,2024-08-05,2.25131,1.00000,0.00000,-0.00438,0.00000,0.00329
NVDA240809C00035000,NVDA,2024-08-09,35.00,call,0.00,64.88,63.35,2,66.40,25,0,0,2024-08-05,2.09153,1.00000,0.00000,-0.00511,0.00000,0.00383
NVDA240809C00040000,NVDA,2024-08-09,40.00,call,59.70,59.77,58.55,1,61.00,25,215,0,2024-08-05,1.93175,1.00000,0.00000,-0.00584,0.00000,0.00438
NVDA240809C00045000,NVDA,2024-08-09,45.00,call,54.70,54.90,53.40,1,56.40,25,4,0,2024-08-05,1.77197,1.00000,0.00000,-0.00657,0.00000,0.00493
NVDA240809C00050000,NVDA,2024-08-09,50.00,call,49.85,50.02,48.65,1,51.40,25,45,167,2024-08-05,1.61219,1.00000,0.00000,-0.00730,0.00000,0.00548
NVDA240809C00055000,NVDA,2024-08-09,55.00,call,45.65,45.05,43.65,1,46.45,25,8,63,2024-08-05,1.45241,1.00000,0.00000,-0.00803,0.00000,0.00602
NVDA240809C00060000,NVDA,2024-08-09,60.00,call,41.45,40.08,38.70,2,41.45,25,216,201,2024-08-05,1.29263,1.00000,0.00000,-0.00876,0.00000,0.00657
NVDA240809C00065000,NVDA,2024-08-09,65.00,call,35.00,35.05,33.70,1,36.40,1,190,271,2024-08-05,1.13285,1.00000,0.00000,-0.00949,0.00000,0.00712
NVDA240809C00070000,NVDA,2024-08-09,70.00,call,30.00,30.12,28.75,1,31.50,25,263,264,2024-08-05,0.97307,1.00000,0.00000,-0.01022,0.00000,0.00767
NVDA240809C00075000,NVDA,2024-08-09,75.00,call,25.34,25.20,23.80,2,26.60,10,116,135,2024-08-05,0.81329,1.00000,0.00000,-0.01095,0.00000,0.00821
NVDA240809C00079000,NVDA,2024-08-09,79.00,call,21.15,21.40,20.10,1,22.70,1,466,0,2024-08-05,0.68546,1.00000,0.00000,-0.01153,0.00000,0.00865
NVDA240809C00080000,NVDA,2024-08-09,80.00,call,20.70,20.90,20.30,32,21.50,7,539,1029,2024-08-05,1.45714,0.94207,0.00756,-0.23273,0.01219,0.00808
NVDA240809C00081000,NVDA,2024-08-09,81.00,call,19.75,20.10,19.40,25,20.80,1,60,128,2024-08-05,1.53656,0.92248,0.00898,-0.30377,0.01526,0.00795
NVDA240809C00082000,NVDA,2024-08-09,82.00,call,18.10,19.17,18.45,25,19.90,11,320,76,2024-08-05,1.51187,0.91388,0.00988,-0.32288,0.01652,0.00796
NVDA240809C00083000,NVDA,2024-08-09,83.00,call,17.20,18.23,17.50,25,18.95,11,180,92,2024-08-05,1.47742,0.90573,0.01082,-0.33701,0.01767,0.00797
NVDA240809C00084000,NVDA,2024-08-09,84.00,call,16.39,17.30,16.75,25,17.85,11,334,115,2024-08-05,1.44541,0.89643,0.01185,-0.35268,0.01893,0.00797
NVDA240809C00085000,NVDA,2024-08-09,85.00,call,16.00,16.38,16.05,19,16.70,27,1158,1097,2024-08-05,1.41492,0.88600,0.01296,-0.36937,0.02028,0.00796
NVDA240809C00086000,NVDA,2024-08-09,86.00,call,14.85,15.43,15.15,1,15.70,1,491,120,2024-08-05,1.36675,0.87721,0.01415,-0.37585,0.02138,0.00797
NVDA240809C00087000,NVDA,2024-08-09,87.00,call,14.00,13.62,12.50,1,14.75,25,272,141,2024-08-05,0.78140,0.96449,0.00952,-0.09247,0.00822,0.00912
NVDA240809C00088000,NVDA,2024-08-09,88.00,call,13.40,13.68,13.45,21,13.90,11,1384,161,2024-08-05,1.32696,0.84761,0.01689,-0.42142,0.02478,0.00783
NVDA240809C00089000,NVDA,2024-08-09,89.00,call,11.90,12.80,12.55,18,13.05,11,1503,104,2024-08-05,1.29724,0.83232,0.01839,-0.43804,0.02638,0.00776
NVDA240809C00090000,NVDA,2024-08-09,90.00,call,11.45,11.82,11.55,25,12.10,25,6576,2114,2024-08-05,1.22697,0.82226,0.02018,-0.43018,0.02737,0.00776
NVDA240809C00091000,NVDA,2024-08-09,91.00,call,10.85,11.00,10.70,25,11.30,25,2627,481,2024-08-05,1.21111,0.80158,0.02188,-0.45371,0.02930,0.00762
NVDA240809C00092000,NVDA,2024-08-09,92.00,call,9.85,10.22,9.85,21,10.60,2,7545,606,2024-08-05,1.20166,0.77818,0.02354,-0.47982,0.03128,0.00745
NVDA240809C00093000,NVDA,2024-08-09,93.00,call,9.50,9.40,9.10,28,9.70,6,8708,562,2024-08-05,1.17285,0.75609,0.02543,-0.49320,0.03298,0.00729
NVDA240809C00094000,NVDA,2024-08-09,94.00,call,8.55,8.75,8.55,5,8.95,7,5848,427,2024-08-05,1.18733,0.72601,0.02668,-0.52919,0.03502,0.00703
NVDA240809C00095000,NVDA,2024-08-09,95.00,call,8.05,8.10,7.85,6,8.35,25,30062,1395,2024-08-05,1.19206,0.69641,0.02789,-0.55676,0.03676,0.00678
NVDA240809C00096000,NVDA,2024-08-09,96.00,call,7.25,7.47,7.15,78,7.80,5,9390,906,2024-08-05,1.19343,0.66634,0.02898,-0.57928,0.03825,0.00652
NVDA240809C00097000,NVDA,2024-08-09,97.00,call,6.45,6.67,6.50,67,6.85,5,14112,908,2024-08-05,1.14359,0.63933,0.03113,-0.57113,0.03937,0.00631
NVDA240809C00098000,NVDA,2024-08-09,98.00,call,6.00,6.05,5.85,49,6.25,2,17462,686,2024-08-05,1.13291,0.60735,0.03227,-0.58047,0.04042,0.00602
NVDA240809C00099000,NVDA,2024-08-09,99.00,call,5.35,5.35,5.25,1,5.45,6,23390,921,2024-08-05,1.09496,0.57505,0.03403,-0.57165,0.04121,0.00574
NVDA240809C00100000,NVDA,2024-08-09,100.00,call,4.65,4.75,4.70,5,4.80,70,119991,6277,2024-08-05,1.07392,0.54036,0.03515,-0.56750,0.04174,0.00543
NVDA240809C00101000,NVDA,2024-08-09,101.00,call,4.15,4.17,4.10,22,4.25,13,40134,2032,2024-08-05,1.04953,0.50421,0.03615,-0.55712,0.04195,0.00509
NVDA240809C00102000,NVDA,2024-08-09,102.00,call,3.71,3.67,3.60,3,3.75,25,43805,5048,2024-08-05,1.03566,0.46747,0.03651,-0.54760,0.04181,0.00474
NVDA240809C00103000,NVDA,2024-08-09,103.00,call,3.25,3.15,3.00,27,3.30,25,28468,3705,2024-08-05,1.00838,0.42890,0.03702,-0.52619,0.04128,0.00438
NVDA240809C00104000,NVDA,2024-08-09,104.00,call,2.80,2.77,2.66,26,2.87,26,30574,4610,2024-08-05,1.00594,0.39296,0.03635,-0.51376,0.04043,0.00402
NVDA240809C00105000,NVDA,2024-08-09,105.00,call,2.40,2.38,2.30,2,2.45,5,91910,18276,2024-08-05,0.99222,0.35609,0.03572,-0.49095,0.03919,0.00366
NVDA240809C00106000,NVDA,2024-08-09,106.00,call,2.03,2.02,1.98,23,2.06,3,22644,7400,2024-08-05,0.97682,0.31951,0.03479,-0.46326,0.03758,0.00330
NVDA240809C00107000,NVDA,2024-08-09,107.00,call,1.70,1.70,1.65,3,1.75,5,21875,7259,2024-08-05,0.96234,0.28405,0.03350,-0.43268,0.03564,0.00294
NVDA240809C00108000,NVDA,2024-08-09,108.00,call,1.42,1.44,1.37,2,1.50,11,43147,8570,2024-08-05,0.95533,0.25181,0.03175,-0.40405,0.03354,0.00261
NVDA240809C00109000,NVDA,2024-08-09,109.00,call,1.18,1.20,1.14,1,1.26,15,20859,8312,2024-08-05,0.94496,0.22053,0.02984,-0.37135,0.03118,0.00230
NVDA240809C00110000,NVDA,2024-08-09,110.00,call,1.00,0.98,0.96,6,1.00,113,115417,32488,2024-08-05,0.93094,0.19019,0.02774,-0.33491,0.02855,0.00199
NVDA240809C00111000,NVDA,2024-08-09,111.00,call,0.80,0.82,0.80,1,0.85,1,20170,7693,2024-08-05,0.92850,0.16531,0.02545,-0.30563,0.02613,0.00173
NVDA240809C00112000,NVDA,2024-08-09,112.00,call,0.68,0.68,0.63,2,0.73,27,24090,9620,2024-08-05,0.92530,0.14250,0.02315,-0.27597,0.02369,0.00149
