contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA240202C00070000,NVDA,2024-02-02,70.00,call,560.30,557.92,557.05,34,558.80,29,20,13,2024-01-30,8.85437,0.99914,0.00001,-0.25642,0.00167,0.00569
NVDA240202C00080000,NVDA,2024-02-02,80.00,call,550.30,547.92,547.05,33,548.80,29,9,5,2024-01-30,8.28061,0.99910,0.00001,-0.25260,0.00175,0.00651
NVDA240202C00090000,NVDA,2024-02-02,90.00,call,541.95,537.97,537.05,32,538.90,38,28,30,2024-01-30,8.02345,0.99880,0.00001,-0.31692,0.00227,0.00732
NVDA240202C00100000,NVDA,2024-02-02,100.00,call,523.85,527.95,527.05,36,528.85,35,0,2,2024-01-30,7.47971,0.99885,0.00001,-0.28588,0.00218,0.00814
NVDA240202C00110000,NVDA,2024-02-02,110.00,call,513.85,518.05,517.05,34,519.05,6,0,4,2024-01-30,7.44175,0.99825,0.00001,-0.41288,0.00320,0.00893
NVDA240202C00120000,NVDA,2024-02-02,120.00,call,508.20,508.05,507.10,32,509.00,4,30,3,2024-01-30,7.05929,0.99817,0.00001,-0.40891,0.00333,0.00974
NVDA240202C00130000,NVDA,2024-02-02,130.00,call,486.17,498.08,497.10,35,499.05,4,0,1,2024-01-30,6.79284,0.99792,0.00002,-0.44242,0.00374,0.01055
NVDA240202C00140000,NVDA,2024-02-02,140.00,call,470.90,488.02,487.15,33,488.90,36,0,14,2024-01-30,6.29895,0.99821,0.00002,-0.36186,0.00325,0.01139
NVDA240202C00150000,NVDA,2024-02-02,150.00,call,481.04,478.10,477.10,32,479.10,4,3,12,2024-01-30,6.21419,0.99762,0.00002,-0.45851,0.00422,0.01218
NVDA240202C00160000,NVDA,2024-02-02,160.00,call,469.00,468.02,467.10,35,468.95,35,3,2,2024-01-30,5.72610,0.99810,0.00002,-0.35251,0.00345,0.01303
NVDA240202C00170000,NVDA,2024-02-02,170.00,call,459.16,458.00,457.10,36,458.90,32,1,12,2024-01-30,5.40872,0.99819,0.00002,-0.32115,0.00329,0.01386
NVDA240202C00180000,NVDA,2024-02-02,180.00,call,443.90,448.02,447.15,31,448.90,30,0,5,2024-01-30,5.22397,0.99798,0.00002,-0.34280,0.00364,0.01467
NVDA240202C00190000,NVDA,2024-02-02,190.00,call,432.50,437.93,436.75,4,439.10,4,0,6,2024-01-30,4.69609,0.99874,0.00002,-0.21293,0.00237,0.01554
NVDA240202C00200000,NVDA,2024-02-02,200.00,call,427.00,428.02,427.15,32,428.90,28,6,26,2024-01-30,4.77688,0.99787,0.00002,-0.33273,0.00382,0.01631
NVDA240202C00210000,NVDA,2024-02-02,210.00,call,418.49,418.05,417.15,33,418.95,38,1,8,2024-01-30,4.64335,0.99754,0.00003,-0.36677,0.00435,0.01711
NVDA240202C00220000,NVDA,2024-02-02,220.00,call,390.39,408.02,407.15,33,408.90,29,0,6,2024-01-30,4.37430,0.99777,0.00003,-0.32253,0.00399,0.01794
NVDA240202C00230000,NVDA,2024-02-02,230.00,call,398.90,398.02,397.15,33,398.90,29,3,4,2024-01-30,4.18696,0.99772,0.00003,-0.31733,0.00407,0.01876
NVDA240202C00240000,NVDA,2024-02-02,240.00,call,377.57,387.85,386.75,4,388.95,33,0,2,2024-01-30,2.98439,0.99989,0.00000,-0.04747,0.00025,0.01971
NVDA240202C00250000,NVDA,2024-02-02,250.00,call,356.74,378.00,376.85,35,379.15,4,0,18,2024-01-30,3.78681,0.99785,0.00003,-0.27988,0.00386,0.02042
NVDA240202C00260000,NVDA,2024-02-02,260.00,call,367.82,368.07,367.20,32,368.95,28,2,24,2024-01-30,3.77675,0.99699,0.00004,-0.36628,0.00522,0.02119
NVDA240202C00270000,NVDA,2024-02-02,270.00,call,277.50,357.98,356.80,40,359.15,4,0,2,2024-01-30,3.41274,0.99803,0.00003,-0.24158,0.00356,0.02207
NVDA240202C00280000,NVDA,2024-02-02,280.00,call,332.44,348.12,347.20,34,349.05,36,0,18,2024-01-30,3.54673,0.99624,0.00006,-0.41750,0.00638,0.02279
NVDA240202C00290000,NVDA,2024-02-02,290.00,call,329.37,338.07,337.20,33,338.95,29,0,1,2024-01-30,3.31350,0.99676,0.00005,-0.35025,0.00558,0.02364
NVDA240202C00300000,NVDA,2024-02-02,300.00,call,328.75,328.12,327.20,34,329.05,36,1,8,2024-01-30,3.25070,0.99602,0.00006,-0.40663,0.00670,0.02442
NVDA240202C00310000,NVDA,2024-02-02,310.00,call,290.59,318.12,317.25,30,319.00,32,0,4,2024-01-30,3.11015,0.99591,0.00007,-0.40112,0.00687,0.02524
NVDA240202C00320000,NVDA,2024-02-02,320.00,call,310.39,308.12,307.25,31,309.00,28,2,16,2024-01-30,2.97403,0.99580,0.00007,-0.39546,0.00704,0.02605
NVDA240202C00325000,NVDA,2024-02-02,325.00,call,285.95,303.12,302.25,31,304.00,31,0,48,2024-01-30,2.90772,0.99574,0.00008,-0.39273,0.00713,0.02646
NVDA240202C00330000,NVDA,2024-02-02,330.00,call,263.81,298.12,297.25,32,299.00,30,0,1,2024-01-30,2.84232,0.99568,0.00008,-0.38990,0.00722,0.02687
NVDA240202C00335000,NVDA,2024-02-02,335.00,call,229.49,292.95,291.90,40,294.00,31,0,0,2024-01-30,2.42740,0.99849,0.00004,-0.16179,0.00279,0.02744
NVDA240202C00340000,NVDA,2024-02-02,340.00,call,0.00,288.12,287.25,32,289.00,30,0,0,2024-01-30,2.71458,0.99556,0.00008,-0.38429,0.00741,0.02768
NVDA240202C00345000,NVDA,2024-02-02,345.00,call,271.03,283.12,282.25,33,284.00,31,0,5,2024-01-30,2.65208,0.99549,0.00009,-0.38142,0.00750,0.02809
NVDA240202C00350000,NVDA,2024-02-02,350.00,call,265.72,278.18,277.25,33,279.10,37,0,61,2024-01-30,2.66306,0.99449,0.00010,-0.44858,0.00897,0.02845
NVDA240202C00355000,NVDA,2024-02-02,355.00,call,269.05,273.12,272.25,6,274.00,6,0,24,2024-01-30,2.52983,0.99536,0.00009,-0.37571,0.00769,0.02891
NVDA240202C00360000,NVDA,2024-02-02,360.00,call,266.16,268.15,267.25,32,269.05,39,4,38,2024-01-30,2.50681,0.99480,0.00010,-0.40817,0.00852,0.02929
NVDA240202C00365000,NVDA,2024-02-02,365.00,call,260.60,263.12,262.25,32,264.00,30,2,7,2024-01-30,2.41108,0.99523,0.00010,-0.37005,0.00789,0.02972
NVDA240202C00370000,NVDA,2024-02-02,370.00,call,254.10,258.18,257.30,29,259.05,33,0,6,2024-01-30,2.42160,0.99413,0.00012,-0.43670,0.00950,0.03007
NVDA240202C00375000,NVDA,2024-02-02,375.00,call,251.75,253.18,252.30,29,254.05,32,4,12,2024-01-30,2.36322,0.99403,0.00013,-0.43364,0.00964,0.03048
NVDA240202C00380000,NVDA,2024-02-02,380.00,call,233.30,248.18,247.30,30,249.05,32,0,16,2024-01-30,2.30560,0.99393,0.00013,-0.43057,0.00978,0.03088
