contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY240412C00400000,SPY,2024-04-12,400.00,call,114.96,110.92,110.32,108,111.53,100,2,220,2024-04-12,1.53306,0.99900,0.00008,-0.12733,0.00090,0.01094
SPY240412C00405000,SPY,2024-04-12,405.00,call,0.00,105.92,105.32,113,106.53,100,0,0,2024-04-12,1.45288,0.99901,0.00009,-0.12387,0.00089,0.01108
SPY240412C00410000,SPY,2024-04-12,410.00,call,104.20,100.92,100.32,128,101.53,100,0,4,2024-04-12,1.37376,0.99902,0.00009,-0.12046,0.00088,0.01122
SPY240412C00415000,SPY,2024-04-12,415.00,call,100.14,95.92,95.32,133,96.53,100,1,2,2024-04-12,1.29541,0.99903,0.00009,-0.11698,0.00087,0.01135
SPY240412C00420000,SPY,2024-04-12,420.00,call,90.62,90.94,90.34,133,91.53,100,2,2,2024-04-12,1.35684,0.99740,0.00022,-0.20681,0.00215,0.01147
SPY240412C00425000,SPY,2024-04-12,425.00,call,84.85,85.93,85.33,129,86.53,100,309,310,2024-04-12,1.22575,0.99815,0.00018,-0.15888,0.00158,0.01162
SPY240412C00430000,SPY,2024-04-12,430.00,call,80.15,80.94,80.34,133,81.53,100,1,3,2024-04-12,1.20151,0.99723,0.00027,-0.19953,0.00228,0.01174
SPY240412C00435000,SPY,2024-04-12,435.00,call,77.71,75.94,75.34,133,76.53,100,1,30,2024-04-12,1.12499,0.99712,0.00029,-0.19580,0.00236,0.01188
SPY240412C00437000,SPY,2024-04-12,437.00,call,0.00,73.94,73.34,133,74.53,100,0,0,2024-04-12,1.09465,0.99708,0.00031,-0.19436,0.00239,0.01193
SPY240412C00438000,SPY,2024-04-12,438.00,call,0.00,72.93,72.33,100,73.53,115,0,0,2024-04-12,1.03017,0.99803,0.00023,-0.14991,0.00167,0.01197
SPY240412C00439000,SPY,2024-04-12,439.00,call,0.00,71.93,71.33,119,72.53,100,0,0,2024-04-12,1.01523,0.99802,0.00023,-0.14912,0.00168,0.01200
SPY240412C00440000,SPY,2024-04-12,440.00,call,70.48,70.94,70.34,100,71.53,133,2,40,2024-04-12,1.04923,0.99701,0.00033,-0.19204,0.00244,0.01201
SPY240412C00441000,SPY,2024-04-12,441.00,call,0.00,69.94,69.34,100,70.53,100,0,0,2024-04-12,1.03429,0.99698,0.00033,-0.19141,0.00246,0.01204
SPY240412C00442000,SPY,2024-04-12,442.00,call,0.00,68.93,68.33,100,69.53,133,0,0,2024-04-12,0.97103,0.99799,0.00025,-0.14707,0.00170,0.01208
SPY240412C00443000,SPY,2024-04-12,443.00,call,0.00,67.93,67.33,119,68.53,100,0,0,2024-04-12,0.95639,0.99798,0.00025,-0.14642,0.00171,0.01211
