contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA240112P00070000,NVDA,2024-01-12,70.00,put,0.01,0.01,0.00,0,0.01,37,0,1,2024-01-10,8.15698,-0.00011,0.00000,-0.03526,0.00017,-0.00000
NVDA240112P00080000,NVDA,2024-01-12,80.00,put,0.00,0.01,0.00,0,0.01,40,0,0,2024-01-10,7.62315,-0.00012,0.00000,-0.03530,0.00019,-0.00000
NVDA240112P00090000,NVDA,2024-01-12,90.00,put,0.00,0.01,0.00,0,0.01,37,0,0,2024-01-10,7.15487,-0.00013,0.00000,-0.03532,0.00020,-0.00000
NVDA240112P00100000,NVDA,2024-01-12,100.00,put,0.00,0.01,0.00,0,0.05,75,0,0,2024-01-10,6.73766,-0.00013,0.00000,-0.03532,0.00021,-0.00000
NVDA240112P00110000,NVDA,2024-01-12,110.00,put,0.00,0.01,0.00,0,0.16,75,0,0,2024-01-10,6.36160,-0.00014,0.00000,-0.03530,0.00022,-0.00000
NVDA240112P00120000,NVDA,2024-01-12,120.00,put,0.00,0.01,0.00,0,0.01,40,0,0,2024-01-10,6.01938,-0.00015,0.00000,-0.03527,0.00023,-0.00001
NVDA240112P00130000,NVDA,2024-01-12,130.00,put,0.00,0.01,0.00,0,0.01,40,0,0,2024-01-10,5.70552,-0.00016,0.00000,-0.03524,0.00025,-0.00001
NVDA240112P00140000,NVDA,2024-01-12,140.00,put,0.00,0.01,0.00,0,0.01,40,0,0,2024-01-10,5.41543,-0.00017,0.00000,-0.03519,0.00026,-0.00001
NVDA240112P00150000,NVDA,2024-01-12,150.00,put,0.02,0.01,0.00,0,0.01,40,0,1,2024-01-10,5.14577,-0.00018,0.00000,-0.03512,0.00027,-0.00001
NVDA240112P00160000,NVDA,2024-01-12,160.00,put,0.00,0.01,0.00,0,0.01,40,0,0,2024-01-10,4.89395,-0.00019,0.00000,-0.03505,0.00029,-0.00001
NVDA240112P00170000,NVDA,2024-01-12,170.00,put,0.00,0.01,0.00,0,0.01,40,0,0,2024-01-10,4.65783,-0.00020,0.00000,-0.03498,0.00030,-0.00001
NVDA240112P00180000,NVDA,2024-01-12,180.00,put,0.03,0.01,0.00,0,0.01,37,0,83,2024-01-10,4.43527,-0.00021,0.00000,-0.03490,0.00031,-0.00001
NVDA240112P00190000,NVDA,2024-01-12,190.00,put,0.01,0.01,0.00,0,0.01,40,0,6,2024-01-10,4.22506,-0.00022,0.00000,-0.03482,0.00033,-0.00001
NVDA240112P00200000,NVDA,2024-01-12,200.00,put,0.01,0.01,0.00,0,0.01,48,0,87,2024-01-10,4.02568,-0.00023,0.00001,-0.03473,0.00035,-0.00001
NVDA240112P00210000,NVDA,2024-01-12,210.00,put,0.01,0.01,0.00,0,0.01,48,0,16,2024-01-10,3.83605,-0.00024,0.00001,-0.03463,0.00036,-0.00001
NVDA240112P00220000,NVDA,2024-01-12,220.00,put,0.02,0.01,0.00,0,0.01,1976,0,67,2024-01-10,3.65526,-0.00025,0.00001,-0.03451,0.00038,-0.00001
NVDA240112P00230000,NVDA,2024-01-12,230.00,put,0.00,0.01,0.00,0,0.01,82,0,0,2024-01-10,3.48255,-0.00026,0.00001,-0.03440,0.00040,-0.00001
NVDA240112P00240000,NVDA,2024-01-12,240.00,put,0.03,0.01,0.00,0,0.01,72,0,50,2024-01-10,3.31716,-0.00028,0.00001,-0.03428,0.00041,-0.00001
NVDA240112P00250000,NVDA,2024-01-12,250.00,put,0.02,0.01,0.00,0,0.01,48,0,3,2024-01-10,3.15863,-0.00029,0.00001,-0.03418,0.00043,-0.00001
NVDA240112P00260000,NVDA,2024-01-12,260.00,put,0.01,0.01,0.00,0,0.01,1976,0,45,2024-01-10,3.00604,-0.00031,0.00001,-0.03404,0.00045,-0.00001
NVDA240112P00270000,NVDA,2024-01-12,270.00,put,0.03,0.01,0.00,0,0.01,82,0,43,2024-01-10,2.85924,-0.00032,0.00001,-0.03391,0.00047,-0.00001
NVDA240112P00280000,NVDA,2024-01-12,280.00,put,0.01,0.01,0.00,0,0.01,37,0,579,2024-01-10,2.71763,-0.00034,0.00001,-0.03377,0.00050,-0.00001
NVDA240112P00290000,NVDA,2024-01-12,290.00,put,0.02,0.01,0.00,0,0.01,48,0,81,2024-01-10,2.58075,-0.00036,0.00001,-0.03360,0.00052,-0.00001
NVDA240112P00300000,NVDA,2024-01-12,300.00,put,0.02,0.01,0.00,0,0.01,2446,0,2616,2024-01-10,2.44858,-0.00037,0.00001,-0.03347,0.00055,-0.00001
NVDA240112P00310000,NVDA,2024-01-12,310.00,put,0.01,0.01,0.00,0,0.01,1938,0,410,2024-01-10,2.32039,-0.00039,0.00002,-0.03329,0.00057,-0.00001
NVDA240112P00320000,NVDA,2024-01-12,320.00,put,0.01,0.01,0.00,0,0.01,153,0,2521,2024-01-10,2.19615,-0.00042,0.00002,-0.03312,0.00060,-0.00001
NVDA240112P00325000,NVDA,2024-01-12,325.00,put,0.01,0.01,0.00,0,0.01,155,0,1064,2024-01-10,2.13548,-0.00043,0.00002,-0.03304,0.00062,-0.00001
NVDA240112P00330000,NVDA,2024-01-12,330.00,put,0.01,0.01,0.00,0,0.01,1962,0,798,2024-01-10,2.07557,-0.00044,0.00002,-0.03294,0.00064,-0.00001
NVDA240112P00335000,NVDA,2024-01-12,335.00,put,0.02,0.01,0.00,0,0.01,55,0,251,2024-01-10,2.01658,-0.00045,0.00002,-0.03285,0.00065,-0.00001
NVDA240112P00340000,NVDA,2024-01-12,340.00,put,0.01,0.01,0.00,0,0.01,2963,0,259,2024-01-10,1.95835,-0.00047,0.00002,-0.03275,0.00067,-0.00001
NVDA240112P00345000,NVDA,2024-01-12,345.00,put,0.01,0.01,0.00,0,0.01,55,0,404,2024-01-10,1.90088,-0.00048,0.00002,-0.03264,0.00069,-0.00001
NVDA240112P00350000,NVDA,2024-01-12,350.00,put,0.01,0.01,0.00,0,0.01,1976,0,431,2024-01-10,1.84433,-0.00049,0.00002,-0.03255,0.00071,-0.00002
NVDA240112P00355000,NVDA,2024-01-12,355.00,put,0.01,0.01,0.00,0,0.01,54,0,245,2024-01-10,1.78839,-0.00051,0.00003,-0.03244,0.00073,-0.00002
NVDA240112P00360000,NVDA,2024-01-12,360.00,put,0.01,0.01,0.00,0,0.01,3458,1,831,2024-01-10,1.73320,-0.00052,0.00003,-0.03233,0.00075,-0.00002
NVDA240112P00365000,NVDA,2024-01-12,365.00,put,0.01,0.01,0.00,0,0.01,54,1,347,2024-01-10,1.67879,-0.00054,0.00003,-0.03224,0.00077,-0.00002
NVDA240112P00370000,NVDA,2024-01-12,370.00,put,0.01,0.01,0.00,0,0.01,36,6,644,2024-01-10,1.62498,-0.00056,0.00003,-0.03212,0.00079,-0.00002
NVDA240112P00375000,NVDA,2024-01-12,375.00,put,0.01,0.01,0.00,0,0.01,36,10,893,2024-01-10,1.57178,-0.00058,0.00003,-0.03200,0.00082,-0.00002
NVDA240112P00380000,NVDA,2024-01-12,380.00,put,0.01,0.01,0.00,0,0.01,1966,112,959,2024-01-10,1.51919,-0.00060,0.00003,-0.03187,0.00084,-0.00002
NVDA240112P00385000,NVDA,2024-01-12,385.00,put,0.01,0.01,0.00,0,0.01,1976,19,814,2024-01-10,1.46721,-0.00062,0.00004,-0.03173,0.00087,-0.00002
NVDA240112P00390000,NVDA,2024-01-12,390.00,put,0.01,0.01,0.00,0,0.01,35,7,1243,2024-01-10,1.41599,-0.00064,0.00004,-0.03163,0.00090,-0.00002
NVDA240112P00395000,NVDA,2024-01-12,395.00,put,0.01,0.01,0.00,0,0.01,34,105,1464,2024-01-10,1.36507,-0.00066,0.00004,-0.03147,0.00092,-0.00002
NVDA240112P00400000,NVDA,2024-01-12,400.00,put,0.01,0.01,0.00,0,0.01,5,67,3352,2024-01-10,1.31492,-0.00068,0.00004,-0.03135,0.00096,-0.00002
NVDA240112P00405000,NVDA,2024-01-12,405.00,put,0.01,0.01,0.00,0,0.02,45,38,2061,2024-01-10,1.26523,-0.00071,0.00005,-0.03121,0.00099,-0.00002
NVDA240112P00410000,NVDA,2024-01-12,410.00,put,0.01,0.01,0.00,0,0.02,54,144,1953,2024-01-10,1.21599,-0.00074,0.00005,-0.03104,0.00102,-0.00002
NVDA240112P00415000,NVDA,2024-01-12,415.00,put,0.01,0.01,0.00,0,0.02,52,1270,2310,2024-01-10,1.16737,-0.00077,0.00006,-0.03091,0.00106,-0.00002
NVDA240112P00420000,NVDA,2024-01-12,420.00,put,0.01,0.01,0.00,0,0.01,54,931,2344,2024-01-10,1.11904,-0.00080,0.00006,-0.03071,0.00110,-0.00002
NVDA240112P00425000,NVDA,2024-01-12,425.00,put,0.02,0.01,0.00,0,0.02,46,595,3306,2024-01-10,1.07133,-0.00083,0.00007,-0.03056,0.00114,-0.00003
NVDA240112P00430000,NVDA,2024-01-12,430.00,put,0.01,0.01,0.00,0,0.02,41,1343,2357,2024-01-10,1.02408,-0.00087,0.00007,-0.03040,0.00119,-0.00003
NVDA240112P00435000,NVDA,2024-01-12,435.00,put,0.01,0.01,0.00,0,0.03,45,1328,2138,2024-01-10,0.97713,-0.00091,0.00008,-0.03020,0.00124,-0.00003
NVDA240112P00440000,NVDA,2024-01-12,440.00,put,0.02,0.03,0.02,10,0.03,51,1724,3695,2024-01-10,1.02712,-0.00240,0.00018,-0.07702,0.00301,-0.00007
NVDA240112P00442500,NVDA,2024-01-12,442.50,put,0.02,0.02,0.01,30,0.03,38,370,741,2024-01-10,0.96432,-0.00175,0.00014,-0.05434,0.00226,-0.00005
NVDA240112P00445000,NVDA,2024-01-12,445.00,put,0.02,0.02,0.01,116,0.03,37,303,3018,2024-01-10,0.94008,-0.00179,0.00015,-0.05414,0.00231,-0.00005
NVDA240112P00447500,NVDA,2024-01-12,447.50,put,0.03,0.03,0.02,20,0.03,1,309,2493,2024-01-10,0.95197,-0.00258,0.00021,-0.07613,0.00321,-0.00008
NVDA240112P00450000,NVDA,2024-01-12,450.00,put,0.03,0.03,0.02,2,0.03,4,671,4103,2024-01-10,0.92713,-0.00264,0.00022,-0.07583,0.00328,-0.00008
NVDA240112P00452500,NVDA,2024-01-12,452.50,put,0.02,0.03,0.01,53,0.04,37,168,1480,2024-01-10,0.90243,-0.00271,0.00023,-0.07556,0.00336,-0.00008
NVDA240112P00455000,NVDA,2024-01-12,455.00,put,0.04,0.03,0.02,42,0.03,9,492,3724,2024-01-10,0.87774,-0.00278,0.00024,-0.07523,0.00344,-0.00008
NVDA240112P00457500,NVDA,2024-01-12,457.50,put,0.02,0.03,0.02,48,0.04,1,161,1700,2024-01-10,0.85304,-0.00285,0.00025,-0.07482,0.00352,-0.00009
NVDA240112P00460000,NVDA,2024-01-12,460.00,put,0.04,0.04,0.03,1,0.04,28,1286,5628,2024-01-10,0.85335,-0.00372,0.00032,-0.09488,0.00446,-0.00011
NVDA240112P00462500,NVDA,2024-01-12,462.50,put,0.04,0.04,0.03,50,0.05,35,840,4016,2024-01-10,0.82835,-0.00382,0.00034,-0.09446,0.00458,-0.00012
NVDA240112P00465000,NVDA,2024-01-12,465.00,put,0.03,0.04,0.03,51,0.05,20,1312,3258,2024-01-10,0.80335,-0.00393,0.00036,-0.09395,0.00469,-0.00012
NVDA240112P00467500,NVDA,2024-01-12,467.50,put,0.05,0.05,0.04,35,0.06,34,506,1886,2024-01-10,0.79756,-0.00486,0.00044,-0.11263,0.00567,-0.00015
NVDA240112P00470000,NVDA,2024-01-12,470.00,put,0.04,0.06,0.04,62,0.07,45,1706,5205,2024-01-10,0.78826,-0.00580,0.00052,-0.13027,0.00663,-0.00018
NVDA240112P00472500,NVDA,2024-01-12,472.50,put,0.08,0.06,0.05,5,0.07,35,836,2534,2024-01-10,0.76265,-0.00598,0.00055,-0.12961,0.00682,-0.00018
NVDA240112P00475000,NVDA,2024-01-12,475.00,put,0.07,0.07,0.05,43,0.08,43,1197,4786,2024-01-10,0.75045,-0.00698,0.00064,-0.14622,0.00782,-0.00021
NVDA240112P00477500,NVDA,2024-01-12,477.50,put,0.06,0.07,0.06,70,0.09,54,903,2449,2024-01-10,0.72439,-0.00721,0.00069,-0.14513,0.00805,-0.00022
NVDA240112P00480000,NVDA,2024-01-12,480.00,put,0.08,0.07,0.06,70,0.09,454,1841,7958,2024-01-10,0.69847,-0.00746,0.00073,-0.14413,0.00829,-0.00023
NVDA240112P00482500,NVDA,2024-01-12,482.50,put,0.09,0.09,0.07,63,0.10,45,461,2683,2024-01-10,0.69405,-0.00942,0.00091,-0.17587,0.01018,-0.00029
NVDA240112P00485000,NVDA,2024-01-12,485.00,put,0.09,0.09,0.08,60,0.10,20,1506,6091,2024-01-10,0.66753,-0.00976,0.00097,-0.17446,0.01050,-0.00030
NVDA240112P00487500,NVDA,2024-01-12,487.50,put,0.09,0.10,0.09,33,0.12,42,756,3423,2024-01-10,0.65000,-0.01101,0.00111,-0.18855,0.01166,-0.00033
NVDA240112P00490000,NVDA,2024-01-12,490.00,put,0.10,0.11,0.10,1,0.12,70,4992,8892,2024-01-10,0.63125,-0.01231,0.00126,-0.20177,0.01285,-0.00037
NVDA240112P00492500,NVDA,2024-01-12,492.50,put,0.12,0.12,0.10,67,0.13,31,2283,4124,2024-01-10,0.61159,-0.01371,0.00142,-0.21442,0.01410,-0.00041
NVDA240112P00495000,NVDA,2024-01-12,495.00,put,0.13,0.13,0.12,25,0.14,29,3627,7582,2024-01-10,0.59101,-0.01519,0.00161,-0.22632,0.01540,-0.00046
NVDA240112P00497500,NVDA,2024-01-12,497.50,put,0.14,0.15,0.14,2,0.15,17,1194,3892,2024-01-10,0.57531,-0.01766,0.00188,-0.25055,0.01752,-0.00053
