contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA240105P00070000,NVDA,2024-01-05,70.00,put,0.01,0.01,0.00,0,2.02,1,0,19,2024-01-05,6.88084,-0.00003,0.00000,-0.01837,0.00004,-0.00000
NVDA240105P00080000,NVDA,2024-01-05,80.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,6.71738,-0.00010,0.00000,-0.04912,0.00010,-0.00000
NVDA240105P00090000,NVDA,2024-01-05,90.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,9.61777,-0.00015,0.00000,-0.06980,0.00015,-0.00000
NVDA240105P00100000,NVDA,2024-01-05,100.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,9.02571,-0.00016,0.00000,-0.06976,0.00015,-0.00000
NVDA240105P00110000,NVDA,2024-01-05,110.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,8.49203,-0.00017,0.00000,-0.06970,0.00016,-0.00000
NVDA240105P00120000,NVDA,2024-01-05,120.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,8.00607,-0.00018,0.00000,-0.06960,0.00017,-0.00000
NVDA240105P00130000,NVDA,2024-01-05,130.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,7.56020,-0.00019,0.00000,-0.06949,0.00018,-0.00000
NVDA240105P00140000,NVDA,2024-01-05,140.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,7.14816,-0.00020,0.00000,-0.06936,0.00019,-0.00000
NVDA240105P00150000,NVDA,2024-01-05,150.00,put,0.01,0.01,0.00,0,2.01,1,2,0,2024-01-05,6.76509,-0.00021,0.00000,-0.06920,0.00020,-0.00000
NVDA240105P00160000,NVDA,2024-01-05,160.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,6.40718,-0.00022,0.00001,-0.06903,0.00022,-0.00000
NVDA240105P00170000,NVDA,2024-01-05,170.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,6.07136,-0.00024,0.00001,-0.06884,0.00023,-0.00000
NVDA240105P00180000,NVDA,2024-01-05,180.00,put,0.00,0.01,0.00,0,2.01,1,0,0,2024-01-05,5.75491,-0.00025,0.00001,-0.06864,0.00024,-0.00000
NVDA240105P00190000,NVDA,2024-01-05,190.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,5.45567,-0.00026,0.00001,-0.06842,0.00025,-0.00000
NVDA240105P00200000,NVDA,2024-01-05,200.00,put,0.00,0.01,0.00,0,2.01,1,0,0,2024-01-05,5.17184,-0.00028,0.00001,-0.06818,0.00026,-0.00000
NVDA240105P00210000,NVDA,2024-01-05,210.00,put,0.00,0.01,0.00,0,0.17,11,0,0,2024-01-05,4.90203,-0.00029,0.00001,-0.06795,0.00028,-0.00000
NVDA240105P00220000,NVDA,2024-01-05,220.00,put,0.02,0.01,0.00,0,2.02,1,0,1,2024-01-05,4.64457,-0.00031,0.00001,-0.06768,0.00029,-0.00000
NVDA240105P00230000,NVDA,2024-01-05,230.00,put,0.00,0.01,0.00,0,2.02,1,0,0,2024-01-05,4.39854,-0.00033,0.00001,-0.06742,0.00031,-0.00000
NVDA240105P00240000,NVDA,2024-01-05,240.00,put,0.01,0.01,0.00,0,2.02,1,0,9,2024-01-05,4.16272,-0.00034,0.00001,-0.06711,0.00032,-0.00000
NVDA240105P00250000,NVDA,2024-01-05,250.00,put,0.01,0.01,0.00,0,2.02,1,0,73,2024-01-05,3.93635,-0.00036,0.00001,-0.06680,0.00034,-0.00001
NVDA240105P00260000,NVDA,2024-01-05,260.00,put,0.01,0.01,0.00,0,2.02,1,0,6,2024-01-05,3.71883,-0.00038,0.00001,-0.06650,0.00036,-0.00001
NVDA240105P00270000,NVDA,2024-01-05,270.00,put,0.02,0.01,0.00,0,0.01,1,0,10,2024-01-05,3.50908,-0.00041,0.00002,-0.06614,0.00038,-0.00001
NVDA240105P00280000,NVDA,2024-01-05,280.00,put,0.01,0.01,0.00,0,0.01,16,0,295,2024-01-05,3.30679,-0.00043,0.00002,-0.06579,0.00040,-0.00001
NVDA240105P00290000,NVDA,2024-01-05,290.00,put,0.01,0.01,0.00,0,2.02,1,0,18,2024-01-05,3.11122,-0.00046,0.00002,-0.06541,0.00042,-0.00001
NVDA240105P00300000,NVDA,2024-01-05,300.00,put,0.01,0.01,0.00,0,0.01,2016,0,3268,2024-01-05,2.92190,-0.00049,0.00002,-0.06500,0.00045,-0.00001
