contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NVDA240209P00250000,NVDA,2024-02-09,250.00,put,0.01,0.01,0.00,0,0.01,10,10,55,2024-02-08,5.72701,-0.00018,0.00000,-0.07162,0.00025,-0.00000
NVDA240209P00260000,NVDA,2024-02-09,260.00,put,0.04,0.01,0.00,0,0.02,28,0,2,2024-02-08,5.51497,-0.00019,0.00000,-0.07147,0.00026,-0.00000
NVDA240209P00270000,NVDA,2024-02-09,270.00,put,0.03,0.01,0.00,0,0.02,28,0,34,2024-02-08,5.31101,-0.00019,0.00000,-0.07132,0.00027,-0.00000
NVDA240209P00280000,NVDA,2024-02-09,280.00,put,0.05,0.01,0.00,0,0.02,28,0,8,2024-02-08,5.11437,-0.00020,0.00000,-0.07113,0.00028,-0.00000
NVDA240209P00290000,NVDA,2024-02-09,290.00,put,0.11,0.01,0.00,0,0.02,28,0,1,2024-02-08,4.92474,-0.00021,0.00000,-0.07096,0.00029,-0.00000
NVDA240209P00300000,NVDA,2024-02-09,300.00,put,0.01,0.01,0.00,0,0.02,28,0,68,2024-02-08,4.74152,-0.00022,0.00000,-0.07078,0.00030,-0.00000
NVDA240209P00310000,NVDA,2024-02-09,310.00,put,0.01,0.01,0.00,0,0.02,28,0,31,2024-02-08,4.56439,-0.00023,0.00001,-0.07062,0.00031,-0.00000
NVDA240209P00320000,NVDA,2024-02-09,320.00,put,0.01,0.01,0.00,0,0.02,28,1,44,2024-02-08,4.39274,-0.00023,0.00001,-0.07043,0.00032,-0.00000
NVDA240209P00325000,NVDA,2024-02-09,325.00,put,0.01,0.01,0.00,0,0.02,28,1,63,2024-02-08,4.30890,-0.00024,0.00001,-0.07033,0.00033,-0.00000
NVDA240209P00330000,NVDA,2024-02-09,330.00,put,0.07,0.01,0.00,0,0.02,28,0,28,2024-02-08,4.22628,-0.00024,0.00001,-0.07022,0.00033,-0.00000
